timestamp_ns,q0,q1,q2,q3,q4,q5,q_ref0,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,tcp_x,tcp_y,tcp_z,ctrl_mode
45935251677008,6.378944,-0.017288,-0.019948,-6.327155,-31.451994,-6.237492,6.378955,-0.017167,-0.019632,-6.327160,-31.452170,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.604435,6.114856,2.568488,-0.672169,0.480138,-0.000244,0.052287,-0.182633,1.396690,5
45935252706478,6.378946,-0.017288,-0.019947,-6.327153,-31.451992,-6.237494,6.378955,-0.017162,-0.019619,-6.327160,-31.452177,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.002848,-0.618500,6.218028,2.610442,-0.682276,0.486307,-0.000204,0.052286,-0.182633,1.396690,5
45935253705883,6.378943,-0.017287,-0.019943,-6.327156,-31.451995,-6.237493,6.378955,-0.017157,-0.019607,-6.327161,-31.452183,-6.237491,-0.002377,-0.000000,0.003169,-0.000000,-0.002848,0.000000,-0.519727,5.907195,2.471319,-0.638999,0.466186,0.000070,0.052282,-0.182633,1.396690,5
45935254705617,6.378944,-0.017287,-0.019943,-6.327155,-31.451995,-6.237491,6.378955,-0.017152,-0.019594,-6.327161,-31.452190,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.645279,6.422106,2.693723,-0.702186,0.498633,-0.000252,0.052283,-0.182633,1.396690,5
45935255705535,6.378945,-0.017286,-0.019940,-6.327152,-31.451991,-6.237493,6.378956,-0.017147,-0.019580,-6.327161,-31.452197,-6.237491,-0.000000,0.003169,0.002377,-0.000000,-0.000000,0.000000,-0.480570,5.199788,2.235462,-0.590433,0.431471,-0.000215,0.052279,-0.182634,1.396690,5
45935256705333,6.378943,-0.017286,-0.019940,-6.327156,-31.451994,-6.237491,6.378956,-0.017142,-0.019567,-6.327161,-31.452204,-6.237491,-0.000000,-0.000000,0.000000,-0.003797,-0.002848,0.000000,-0.664827,6.602420,2.767153,-0.714740,0.511040,-0.000134,0.052279,-0.182634,1.396690,5
45935257707955,6.378945,-0.017287,-0.019938,-6.327154,-31.451995,-6.237492,6.378956,-0.017137,-0.019553,-6.327162,-31.452211,-6.237491,-0.000000,-0.000000,0.002377,-0.000000,-0.000000,0.000000,-0.661178,6.543541,2.726467,-0.710730,0.501940,-0.000252,0.052280,-0.182634,1.396690,5
45935258720556,6.378947,-0.017286,-0.019936,-6.327156,-31.451992,-6.237491,6.378957,-0.017131,-0.019538,-6.327162,-31.452218,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,0.002848,0.000000,-0.700906,6.835952,2.860343,-0.742321,0.521456,-0.000264,0.052276,-0.182634,1.396690,5
45935259705534,6.378946,-0.017284,-0.019935,-6.327154,-31.451995,-6.237493,6.378957,-0.017126,-0.019524,-6.327162,-31.452226,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.002848,0.000000,-0.718044,6.967003,2.917990,-0.755907,0.533503,-0.000268,0.052275,-0.182634,1.396690,5
45935260687046,6.378945,-0.017285,-0.019931,-6.327155,-31.451997,-6.237492,6.378957,-0.017120,-0.019509,-6.327163,-31.452233,-6.237491,-0.000000,-0.000000,0.003962,-0.000000,-0.000000,0.000000,-0.686083,6.733137,2.792817,-0.727040,0.510746,-0.000254,0.052273,-0.182634,1.396690,5
