timestamp_ns,q0,q1,q2,q3,q4,q5,q_ref0,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,tcp_x,tcp_y,tcp_z,ctrl_mode
576745494554343,-9.336875,-0.007885,7.291772,3.053185,-1.568963,0.000003,-9.337803,-0.003335,7.284541,3.053564,-1.569351,-0.000771,-0.000000,0.064972,0.000000,-0.000000,0.013289,0.000000,-1.738449,-2.897334,-17.895808,-5.124202,2.235701,-0.000434,0.421202,-0.162567,0.761021,4
576745495553594,-9.336874,-0.007824,7.291772,3.053183,-1.568950,0.000002,-9.337818,-0.003220,7.284420,3.053572,-1.569356,-0.000784,-0.000000,0.064972,0.000000,-0.000000,0.013289,0.000000,-1.751332,-2.828978,-17.899894,-5.125643,2.239535,-0.000429,0.421233,-0.162564,0.760998,4
576745496509229,-9.336878,-0.007761,7.291773,3.053182,-1.568938,0.000000,-9.337833,-0.003105,7.284298,3.053580,-1.569361,-0.000798,-0.003962,0.063388,0.000000,-0.000000,0.012340,0.000000,-1.427164,-2.315833,-17.770179,-5.039198,2.260540,-0.000596,0.421263,-0.162563,0.760974,4
576745497545001,-9.336876,-0.007695,7.291771,3.053183,-1.568923,0.000002,-9.337848,-0.002990,7.284177,3.053588,-1.569366,-0.000811,-0.000000,0.062595,0.000000,-0.000000,0.015188,-0.002848,-1.756692,-2.096160,-17.737556,-5.077886,2.252421,-0.000418,0.421297,-0.162559,0.760950,4
576745498545147,-9.336874,-0.007633,7.291770,3.053182,-1.568908,0.000003,-9.337863,-0.002875,7.284056,3.053597,-1.569372,-0.000824,0.002377,0.064180,0.000000,-0.000000,0.014239,0.000000,-1.973689,-2.469058,-17.872671,-5.146394,2.245442,-0.000325,0.421328,-0.162555,0.760927,4
576745499540356,-9.336875,-0.007574,7.291768,3.053182,-1.568895,0.000003,-9.337878,-0.002761,7.283935,3.053605,-1.569377,-0.000837,-0.000000,0.061803,-0.002377,-0.000000,0.014239,0.000000,-1.768116,-1.635641,-17.609924,-5.043101,2.257537,-0.000433,0.421358,-0.162553,0.760906,4
576745500548633,-9.336877,-0.007505,7.291766,3.053182,-1.568879,0.000003,-9.337893,-0.002646,7.283813,3.053613,-1.569382,-0.000850,-0.000000,0.064972,0.000000,-0.000000,0.013289,0.000000,-1.807585,-2.537505,-17.933312,-5.135516,2.258244,-0.000411,0.421392,-0.162551,0.760881,4
576745501542442,-9.336875,-0.007444,7.291766,3.053181,-1.568865,0.000003,-9.337908,-0.002531,7.283692,3.053621,-1.569388,-0.000863,-0.000000,0.061011,0.000000,-0.000000,0.014239,0.000000,-1.792333,-1.436393,-17.644877,-5.050581,2.273112,-0.000427,0.421423,-0.162548,0.760858,4
576745502550179,-9.336876,-0.007381,7.291760,3.053181,-1.568847,0.000004,-9.337923,-0.002417,7.283571,3.053629,-1.569394,-0.000876,-0.000000,0.063388,-0.005546,-0.000000,0.016137,0.000000,-1.807384,-1.725009,-17.641628,-5.057227,2.254078,-0.000415,0.421456,-0.162545,0.760836,4
576745503550298,-9.336875,-0.007319,7.291760,3.053180,-1.568830,0.000002,-9.337938,-0.002302,7.283449,3.053637,-1.569399,-0.000890,-0.000000,0.061803,0.000000,-0.000000,0.015188,0.000000,-1.822048,-1.521072,-17.713173,-5.071274,2.277161,-0.000415,0.421487,-0.162542,0.760814,4
